Using Master Port: 43311
Autodetected device type: cuda
Tokens / micro-batch / rank: 8 x 2048 = 16,384
Tokens / micro-batch: 32,768
Total batch size 524,288 => gradient accumulation steps: 16
Scaling the LR for the AdamW parameters ∝1/√(1664/768) = 0.679366
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([26]), sliced=False
AdamW: 1 param of shape torch.Size([26]), sliced=False
Muon: 13 params of shape torch.Size([13, 32]), chunk_size=7
Muon: 104 params of shape torch.Size([1664, 1664]), chunk_size=52
Muon: 26 params of shape torch.Size([1664, 6656]), chunk_size=13
Muon: 26 params of shape torch.Size([6656, 1664]), chunk_size=13
Step 00000 | Validation bpb: 0.5758
step 00001 (0.12%) | loss: 1.109772 | lrm: 1.00 | dt: 69877.43ms | tok/sec: 7,502 | mfu: 2.35 | epoch: 1 | total time: 0.00m
step 00012 (1.47%) | loss: 1.464008 | lrm: 1.00 | dt: 3551.35ms | tok/sec: 147,630 | mfu: 46.16 | epoch: 1 | total time: 0.12m
step 00013 (1.59%) | loss: 1.459099 | lrm: 1.00 | dt: 3558.83ms | tok/sec: 147,320 | mfu: 46.07 | epoch: 1 | total time: 0.18m
step 00014 (1.71%) | loss: 1.433899 | lrm: 1.00 | dt: 3551.98ms | tok/sec: 147,604 | mfu: 46.16 | epoch: 1 | total time: 0.24m
step 00015 (1.83%) | loss: 1.454257 | lrm: 1.00 | dt: 3543.71ms | tok/sec: 147,948 | mfu: 46.26 | epoch: 1 | total time: 0.30m
step 00016 (1.96%) | loss: 1.432088 | lrm: 1.00 | dt: 3554.80ms | tok/sec: 147,487 | mfu: 46.12 | epoch: 1 | total time: 0.36m
step 00017 (2.08%) | loss: 1.419102 | lrm: 1.00 | dt: 3548.06ms | tok/sec: 147,767 | mfu: 46.21 | epoch: 1 | total time: 0.41m
step 00018 (2.20%) | loss: 1.402313 | lrm: 1.00 | dt: 3557.04ms | tok/sec: 147,394 | mfu: 46.09 | epoch: 1 | total time: 0.47m
step 00019 (2.32%) | loss: 1.382671 | lrm: 1.00 | dt: 3555.40ms | tok/sec: 147,462 | mfu: 46.11 | epoch: 1 | total time: 0.53m
step 00020 (2.44%) | loss: 1.414844 | lrm: 1.00 | dt: 3553.44ms | tok/sec: 147,543 | mfu: 46.14 | epoch: 1 | total time: 0.59m
step 00021 (2.56%) | loss: 1.409036 | lrm: 1.00 | dt: 3562.47ms | tok/sec: 147,169 | mfu: 46.02 | epoch: 1 | total time: 0.65m
step 00022 (2.69%) | loss: 1.368609 | lrm: 1.00 | dt: 3556.27ms | tok/sec: 147,426 | mfu: 46.10 | epoch: 1 | total time: 0.71m
step 00023 (2.81%) | loss: 1.349363 | lrm: 1.00 | dt: 3552.82ms | tok/sec: 147,569 | mfu: 46.15 | epoch: 1 | total time: 0.77m
step 00024 (2.94%) | loss: 1.349062 | lrm: 1.00 | dt: 3552.43ms | tok/sec: 147,585 | mfu: 46.15 | epoch: 1 | total time: 0.83m
step 00025 (3.06%) | loss: 1.336483 | lrm: 1.00 | dt: 3551.32ms | tok/sec: 147,631 | mfu: 46.17 | epoch: 1 | total time: 0.89m
step 00026 (3.19%) | loss: 1.329434 | lrm: 1.00 | dt: 3560.07ms | tok/sec: 147,269 | mfu: 46.05 | epoch: 1 | total time: 0.95m
step 00027 (3.31%) | loss: 1.287665 | lrm: 1.00 | dt: 3559.29ms | tok/sec: 147,301 | mfu: 46.06 | epoch: 1 | total time: 1.01m
step 00028 (3.42%) | loss: 1.282070 | lrm: 1.00 | dt: 3560.32ms | tok/sec: 147,258 | mfu: 46.05 | epoch: 1 | total time: 1.07m
step 00029 (3.54%) | loss: 1.264826 | lrm: 1.00 | dt: 3550.32ms | tok/sec: 147,673 | mfu: 46.18 | epoch: 1 | total time: 1.13m
step 00030 (3.66%) | loss: 1.268965 | lrm: 1.00 | dt: 3555.87ms | tok/sec: 147,442 | mfu: 46.11 | epoch: 1 | total time: 1.18m
step 00031 (3.78%) | loss: 1.259651 | lrm: 1.00 | dt: 3548.84ms | tok/sec: 147,735 | mfu: 46.20 | epoch: 1 | total time: 1.24m
step 00032 (3.91%) | loss: 1.239308 | lrm: 1.00 | dt: 3558.43ms | tok/sec: 147,336 | mfu: 46.07 | epoch: 1 | total time: 1.30m
step 00033 (4.03%) | loss: 1.247936 | lrm: 1.00 | dt: 3556.09ms | tok/sec: 147,433 | mfu: 46.10 | epoch: 1 | total time: 1.36m
step 00034 (4.16%) | loss: 1.261964 | lrm: 1.00 | dt: 3558.38ms | tok/sec: 147,339 | mfu: 46.07 | epoch: 1 | total time: 1.42m
step 00035 (4.28%) | loss: 1.273334 | lrm: 1.00 | dt: 3557.09ms | tok/sec: 147,392 | mfu: 46.09 | epoch: 1 | total time: 1.48m
step 00036 (4.40%) | loss: 1.266020 | lrm: 1.00 | dt: 3554.47ms | tok/sec: 147,500 | mfu: 46.12 | epoch: 1 | total time: 1.54m
step 00037 (4.53%) | loss: 1.247029 | lrm: 1.00 | dt: 3556.39ms | tok/sec: 147,421 | mfu: 46.10 | epoch: 1 | total time: 1.60m
step 00038 (4.66%) | loss: 1.257665 | lrm: 1.00 | dt: 3559.76ms | tok/sec: 147,281 | mfu: 46.06 | epoch: 1 | total time: 1.66m
step 00039 (4.78%) | loss: 1.234101 | lrm: 1.00 | dt: 3561.51ms | tok/sec: 147,209 | mfu: 46.03 | epoch: 1 | total time: 1.72m
step 00040 (4.90%) | loss: 1.228498 | lrm: 1.00 | dt: 3556.97ms | tok/sec: 147,397 | mfu: 46.09 | epoch: 1 | total time: 1.78m
step 00041 (5.03%) | loss: 1.245693 | lrm: 1.00 | dt: 3550.79ms | tok/sec: 147,653 | mfu: 46.17 | epoch: 1 | total time: 1.84m
step 00042 (5.15%) | loss: 1.248965 | lrm: 1.00 | dt: 3555.52ms | tok/sec: 147,457 | mfu: 46.11 | epoch: 1 | total time: 1.90m
step 00043 (5.28%) | loss: 1.255130 | lrm: 1.00 | dt: 3558.30ms | tok/sec: 147,342 | mfu: 46.07 | epoch: 1 | total time: 1.96m
step 00044 (5.39%) | loss: 1.271429 | lrm: 1.00 | dt: 3557.11ms | tok/sec: 147,391 | mfu: 46.09 | epoch: 1 | total time: 2.01m
step 00045 (5.52%) | loss: 1.260791 | lrm: 1.00 | dt: 3559.33ms | tok/sec: 147,299 | mfu: 46.06 | epoch: 1 | total time: 2.07m
step 00046 (5.65%) | loss: 1.238479 | lrm: 1.00 | dt: 3555.40ms | tok/sec: 147,462 | mfu: 46.11 | epoch: 1 | total time: 2.13m
step 00047 (5.77%) | loss: 1.227215 | lrm: 1.00 | dt: 3562.51ms | tok/sec: 147,168 | mfu: 46.02 | epoch: 1 | total time: 2.19m
step 00048 (5.88%) | loss: 1.244975 | lrm: 1.00 | dt: 3566.12ms | tok/sec: 147,019 | mfu: 45.97 | epoch: 1 | total time: 2.25m
step 00049 (6.00%) | loss: 1.254104 | lrm: 1.00 | dt: 3564.38ms | tok/sec: 147,091 | mfu: 46.00 | epoch: 1 | total time: 2.31m
step 00050 (6.12%) | loss: 1.271232 | lrm: 1.00 | dt: 3558.17ms | tok/sec: 147,347 | mfu: 46.08 | epoch: 1 | total time: 2.37m
step 00051 (6.25%) | loss: 1.249280 | lrm: 1.00 | dt: 3562.74ms | tok/sec: 147,158 | mfu: 46.02 | epoch: 1 | total time: 2.43m
step 00052 (6.37%) | loss: 1.232391 | lrm: 1.00 | dt: 3563.17ms | tok/sec: 147,141 | mfu: 46.01 | epoch: 1 | total time: 2.49m
step 00053 (6.49%) | loss: 1.221056 | lrm: 1.00 | dt: 3557.27ms | tok/sec: 147,385 | mfu: 46.09 | epoch: 1 | total time: 2.55m
step 00054 (6.62%) | loss: 1.213864 | lrm: 1.00 | dt: 4259.50ms | tok/sec: 123,086 | mfu: 38.49 | epoch: 1 | total time: 2.62m
step 00055 (6.74%) | loss: 1.198956 | lrm: 1.00 | dt: 3573.80ms | tok/sec: 146,703 | mfu: 45.87 | epoch: 1 | total time: 2.68m
step 00056 (6.87%) | loss: 1.193016 | lrm: 1.00 | dt: 3562.60ms | tok/sec: 147,164 | mfu: 46.02 | epoch: 1 | total time: 2.74m
step 00057 (6.99%) | loss: 1.213586 | lrm: 1.00 | dt: 3567.71ms | tok/sec: 146,953 | mfu: 45.95 | epoch: 1 | total time: 2.80m
step 00058 (7.12%) | loss: 1.207414 | lrm: 1.00 | dt: 3560.70ms | tok/sec: 147,242 | mfu: 46.04 | epoch: 1 | total time: 2.86m
step 00059 (7.25%) | loss: 1.192594 | lrm: 1.00 | dt: 3565.89ms | tok/sec: 147,028 | mfu: 45.98 | epoch: 1 | total time: 2.92m
step 00060 (7.37%) | loss: 1.197599 | lrm: 1.00 | dt: 3563.69ms | tok/sec: 147,119 | mfu: 46.01 | epoch: 1 | total time: 2.98m
step 00061 (7.50%) | loss: 1.192041 | lrm: 1.00 | dt: 3571.41ms | tok/sec: 146,801 | mfu: 45.91 | epoch: 1 | total time: 3.04m
step 00062 (7.61%) | loss: 1.188154 | lrm: 1.00 | dt: 3562.67ms | tok/sec: 147,161 | mfu: 46.02 | epoch: 1 | total time: 3.10m
step 00063 (7.74%) | loss: 1.191293 | lrm: 1.00 | dt: 3562.16ms | tok/sec: 147,182 | mfu: 46.02 | epoch: 1 | total time: 3.15m
step 00064 (7.86%) | loss: 1.182332 | lrm: 1.00 | dt: 3576.37ms | tok/sec: 146,597 | mfu: 45.84 | epoch: 1 | total time: 3.21m
step 00065 (7.99%) | loss: 1.166305 | lrm: 1.00 | dt: 3564.13ms | tok/sec: 147,101 | mfu: 46.00 | epoch: 1 | total time: 3.27m
step 00066 (8.11%) | loss: 1.165397 | lrm: 1.00 | dt: 3564.79ms | tok/sec: 147,074 | mfu: 45.99 | epoch: 1 | total time: 3.33m
step 00067 (8.23%) | loss: 1.180655 | lrm: 1.00 | dt: 3552.75ms | tok/sec: 147,572 | mfu: 46.15 | epoch: 1 | total time: 3.39m
step 00068 (8.35%) | loss: 1.193061 | lrm: 1.00 | dt: 3562.12ms | tok/sec: 147,184 | mfu: 46.03 | epoch: 1 | total time: 3.45m
step 00069 (8.47%) | loss: 1.175319 | lrm: 1.00 | dt: 3562.30ms | tok/sec: 147,176 | mfu: 46.02 | epoch: 1 | total time: 3.51m
step 00070 (8.59%) | loss: 1.165603 | lrm: 1.00 | dt: 3557.72ms | tok/sec: 147,366 | mfu: 46.08 | epoch: 1 | total time: 3.57m
step 00071 (8.71%) | loss: 1.169113 | lrm: 1.00 | dt: 3559.38ms | tok/sec: 147,297 | mfu: 46.06 | epoch: 1 | total time: 3.63m
step 00072 (8.83%) | loss: 1.162517 | lrm: 1.00 | dt: 3557.24ms | tok/sec: 147,385 | mfu: 46.09 | epoch: 1 | total time: 3.69m
step 00073 (8.95%) | loss: 1.154026 | lrm: 1.00 | dt: 3553.58ms | tok/sec: 147,537 | mfu: 46.14 | epoch: 1 | total time: 3.75m
step 00074 (9.08%) | loss: 1.150307 | lrm: 1.00 | dt: 3560.39ms | tok/sec: 147,255 | mfu: 46.05 | epoch: 1 | total time: 3.81m
step 00075 (9.20%) | loss: 1.145135 | lrm: 1.00 | dt: 3560.11ms | tok/sec: 147,267 | mfu: 46.05 | epoch: 1 | total time: 3.87m
step 00076 (9.32%) | loss: 1.136130 | lrm: 1.00 | dt: 3555.90ms | tok/sec: 147,441 | mfu: 46.11 | epoch: 1 | total time: 3.93m
step 00077 (9.43%) | loss: 1.130337 | lrm: 1.00 | dt: 3554.26ms | tok/sec: 147,509 | mfu: 46.13 | epoch: 1 | total time: 3.99m
step 00078 (9.56%) | loss: 1.150922 | lrm: 1.00 | dt: 3560.65ms | tok/sec: 147,245 | mfu: 46.04 | epoch: 1 | total time: 4.04m
step 00079 (9.68%) | loss: 1.151150 | lrm: 1.00 | dt: 3562.24ms | tok/sec: 147,179 | mfu: 46.02 | epoch: 1 | total time: 4.10m
step 00080 (9.80%) | loss: 1.137472 | lrm: 1.00 | dt: 3557.25ms | tok/sec: 147,385 | mfu: 46.09 | epoch: 1 | total time: 4.16m
step 00081 (9.93%) | loss: 1.135002 | lrm: 1.00 | dt: 3562.38ms | tok/sec: 147,173 | mfu: 46.02 | epoch: 1 | total time: 4.22m
step 00082 (10.05%) | loss: 1.129713 | lrm: 1.00 | dt: 3561.49ms | tok/sec: 147,210 | mfu: 46.03 | epoch: 1 | total time: 4.28m
step 00083 (10.16%) | loss: 1.152737 | lrm: 1.00 | dt: 3555.16ms | tok/sec: 147,472 | mfu: 46.12 | epoch: 1 | total time: 4.34m
step 00084 (10.29%) | loss: 1.156466 | lrm: 1.00 | dt: 3558.80ms | tok/sec: 147,321 | mfu: 46.07 | epoch: 1 | total time: 4.40m
step 00085 (10.41%) | loss: 1.157186 | lrm: 1.00 | dt: 3554.12ms | tok/sec: 147,515 | mfu: 46.13 | epoch: 1 | total time: 4.46m
step 00086 (10.52%) | loss: 1.168058 | lrm: 1.00 | dt: 3558.75ms | tok/sec: 147,323 | mfu: 46.07 | epoch: 1 | total time: 4.52m
step 00087 (10.64%) | loss: 1.158584 | lrm: 1.00 | dt: 3555.02ms | tok/sec: 147,478 | mfu: 46.12 | epoch: 1 | total time: 4.58m
step 00088 (10.76%) | loss: 1.153006 | lrm: 1.00 | dt: 3557.46ms | tok/sec: 147,376 | mfu: 46.09 | epoch: 1 | total time: 4.64m
step 00089 (10.88%) | loss: 1.135084 | lrm: 1.00 | dt: 3562.09ms | tok/sec: 147,185 | mfu: 46.03 | epoch: 1 | total time: 4.70m
step 00090 (11.00%) | loss: 1.180080 | lrm: 1.00 | dt: 3555.77ms | tok/sec: 147,446 | mfu: 46.11 | epoch: 1 | total time: 4.76m
step 00091 (11.13%) | loss: 1.180337 | lrm: 1.00 | dt: 3554.25ms | tok/sec: 147,510 | mfu: 46.13 | epoch: 1 | total time: 4.82m
step 00092 (11.25%) | loss: 1.167067 | lrm: 1.00 | dt: 3556.89ms | tok/sec: 147,400 | mfu: 46.09 | epoch: 1 | total time: 4.87m
step 00093 (11.38%) | loss: 1.153781 | lrm: 1.00 | dt: 3550.47ms | tok/sec: 147,667 | mfu: 46.18 | epoch: 1 | total time: 4.93m
step 00094 (11.50%) | loss: 1.163125 | lrm: 1.00 | dt: 3556.35ms | tok/sec: 147,423 | mfu: 46.10 | epoch: 1 | total time: 4.99m
step 00095 (11.62%) | loss: 1.150530 | lrm: 1.00 | dt: 3558.80ms | tok/sec: 147,321 | mfu: 46.07 | epoch: 1 | total time: 5.05m
step 00096 (11.73%) | loss: 1.159167 | lrm: 1.00 | dt: 3559.58ms | tok/sec: 147,289 | mfu: 46.06 | epoch: 1 | total time: 5.11m
step 00097 (11.85%) | loss: 1.171798 | lrm: 1.00 | dt: 3555.73ms | tok/sec: 147,448 | mfu: 46.11 | epoch: 1 | total time: 5.17m
step 00098 (11.97%) | loss: 1.170350 | lrm: 1.00 | dt: 3555.25ms | tok/sec: 147,468 | mfu: 46.11 | epoch: 1 | total time: 5.23m
step 00099 (12.10%) | loss: 1.160288 | lrm: 1.00 | dt: 3567.06ms | tok/sec: 146,980 | mfu: 45.96 | epoch: 1 | total time: 5.29m
step 00100 (12.22%) | loss: 1.159983 | lrm: 1.00 | dt: 3561.50ms | tok/sec: 147,210 | mfu: 46.03 | epoch: 1 | total time: 5.35m
Step 00100 | Validation bpb: 0.3721
step 00101 (12.35%) | loss: 1.142779 | lrm: 1.00 | dt: 3550.39ms | tok/sec: 147,670 | mfu: 46.18 | epoch: 1 | total time: 5.41m
step 00102 (12.47%) | loss: 1.125281 | lrm: 1.00 | dt: 3556.79ms | tok/sec: 147,405 | mfu: 46.09 | epoch: 1 | total time: 5.47m
step 00103 (12.59%) | loss: 1.123553 | lrm: 1.00 | dt: 3553.60ms | tok/sec: 147,537 | mfu: 46.14 | epoch: 1 | total time: 5.53m
step 00104 (12.72%) | loss: 1.107581 | lrm: 1.00 | dt: 3560.78ms | tok/sec: 147,239 | mfu: 46.04 | epoch: 1 | total time: 5.59m
step 00105 (12.84%) | loss: 1.100425 | lrm: 1.00 | dt: 3561.40ms | tok/sec: 147,213 | mfu: 46.03 | epoch: 1 | total time: 5.65m
step 00106 (12.97%) | loss: 1.121131 | lrm: 1.00 | dt: 4197.21ms | tok/sec: 124,913 | mfu: 39.06 | epoch: 1 | total time: 5.72m
step 00107 (13.09%) | loss: 1.123272 | lrm: 1.00 | dt: 3555.97ms | tok/sec: 147,438 | mfu: 46.11 | epoch: 1 | total time: 5.77m
step 00108 (13.21%) | loss: 1.117732 | lrm: 1.00 | dt: 3554.96ms | tok/sec: 147,480 | mfu: 46.12 | epoch: 1 | total time: 5.83m
step 00109 (13.34%) | loss: 1.141157 | lrm: 1.00 | dt: 3557.06ms | tok/sec: 147,393 | mfu: 46.09 | epoch: 1 | total time: 5.89m
step 00110 (13.47%) | loss: 1.161670 | lrm: 1.00 | dt: 3552.80ms | tok/sec: 147,570 | mfu: 46.15 | epoch: 1 | total time: 5.95m
step 00111 (13.60%) | loss: 1.176544 | lrm: 1.00 | dt: 3560.81ms | tok/sec: 147,238 | mfu: 46.04 | epoch: 1 | total time: 6.01m
step 00112 (13.72%) | loss: 1.165911 | lrm: 1.00 | dt: 3552.58ms | tok/sec: 147,579 | mfu: 46.15 | epoch: 1 | total time: 6.07m
step 00113 (13.84%) | loss: 1.168110 | lrm: 1.00 | dt: 3560.81ms | tok/sec: 147,238 | mfu: 46.04 | epoch: 1 | total time: 6.13m
step 00114 (13.96%) | loss: 1.164148 | lrm: 1.00 | dt: 3559.50ms | tok/sec: 147,292 | mfu: 46.06 | epoch: 1 | total time: 6.19m
step 00115 (14.08%) | loss: 1.167082 | lrm: 1.00 | dt: 3557.64ms | tok/sec: 147,369 | mfu: 46.08 | epoch: 1 | total time: 6.25m
step 00116 (14.20%) | loss: 1.169946 | lrm: 1.00 | dt: 3564.91ms | tok/sec: 147,069 | mfu: 45.99 | epoch: 1 | total time: 6.31m
step 00117 (14.32%) | loss: 1.171374 | lrm: 1.00 | dt: 3555.87ms | tok/sec: 147,442 | mfu: 46.11 | epoch: 1 | total time: 6.37m
step 00118 (14.44%) | loss: 1.163858 | lrm: 1.00 | dt: 3553.08ms | tok/sec: 147,558 | mfu: 46.14 | epoch: 1 | total time: 6.43m
step 00119 (14.57%) | loss: 1.146635 | lrm: 1.00 | dt: 3550.36ms | tok/sec: 147,671 | mfu: 46.18 | epoch: 1 | total time: 6.49m
step 00120 (14.70%) | loss: 1.160249 | lrm: 1.00 | dt: 3555.51ms | tok/sec: 147,457 | mfu: 46.11 | epoch: 1 | total time: 6.55m
step 00121 (14.82%) | loss: 1.151468 | lrm: 1.00 | dt: 3546.79ms | tok/sec: 147,820 | mfu: 46.22 | epoch: 1 | total time: 6.60m
step 00122 (14.93%) | loss: 1.134432 | lrm: 1.00 | dt: 3551.10ms | tok/sec: 147,640 | mfu: 46.17 | epoch: 1 | total time: 6.66m
step 00123 (15.05%) | loss: 1.135251 | lrm: 1.00 | dt: 3552.02ms | tok/sec: 147,602 | mfu: 46.16 | epoch: 1 | total time: 6.72m
step 00124 (15.17%) | loss: 1.133285 | lrm: 1.00 | dt: 3557.67ms | tok/sec: 147,368 | mfu: 46.08 | epoch: 1 | total time: 6.78m
step 00125 (15.29%) | loss: 1.128168 | lrm: 1.00 | dt: 3556.00ms | tok/sec: 147,437 | mfu: 46.10 | epoch: 1 | total time: 6.84m
step 00126 (15.41%) | loss: 1.130879 | lrm: 1.00 | dt: 3551.76ms | tok/sec: 147,613 | mfu: 46.16 | epoch: 1 | total time: 6.90m
step 00127 (15.53%) | loss: 1.134851 | lrm: 1.00 | dt: 3555.70ms | tok/sec: 147,449 | mfu: 46.11 | epoch: 1 | total time: 6.96m
step 00128 (15.65%) | loss: 1.132176 | lrm: 1.00 | dt: 3560.48ms | tok/sec: 147,252 | mfu: 46.05 | epoch: 1 | total time: 7.02m
step 00129 (15.78%) | loss: 1.135001 | lrm: 1.00 | dt: 3562.55ms | tok/sec: 147,166 | mfu: 46.02 | epoch: 1 | total time: 7.08m
step 00130 (15.90%) | loss: 1.135270 | lrm: 1.00 | dt: 3554.32ms | tok/sec: 147,507 | mfu: 46.13 | epoch: 1 | total time: 7.14m
step 00131 (16.03%) | loss: 1.136428 | lrm: 1.00 | dt: 3555.23ms | tok/sec: 147,469 | mfu: 46.11 | epoch: 1 | total time: 7.20m
step 00132 (16.15%) | loss: 1.163547 | lrm: 1.00 | dt: 3560.14ms | tok/sec: 147,266 | mfu: 46.05 | epoch: 1 | total time: 7.26m
step 00133 (16.27%) | loss: 1.163580 | lrm: 1.00 | dt: 3556.28ms | tok/sec: 147,425 | mfu: 46.10 | epoch: 1 | total time: 7.32m
step 00134 (16.40%) | loss: 1.174597 | lrm: 1.00 | dt: 3550.25ms | tok/sec: 147,676 | mfu: 46.18 | epoch: 1 | total time: 7.37m
step 00135 (16.52%) | loss: 1.170851 | lrm: 1.00 | dt: 3553.21ms | tok/sec: 147,553 | mfu: 46.14 | epoch: 1 | total time: 7.43m
step 00136 (16.65%) | loss: 1.156553 | lrm: 1.00 | dt: 3554.66ms | tok/sec: 147,493 | mfu: 46.12 | epoch: 1 | total time: 7.49m
step 00137 (16.77%) | loss: 1.158810 | lrm: 1.00 | dt: 3558.44ms | tok/sec: 147,336 | mfu: 46.07 | epoch: 1 | total time: 7.55m
step 00138 (16.90%) | loss: 1.163818 | lrm: 1.00 | dt: 3556.79ms | tok/sec: 147,404 | mfu: 46.09 | epoch: 1 | total time: 7.61m
step 00139 (17.01%) | loss: 1.162380 | lrm: 1.00 | dt: 3555.06ms | tok/sec: 147,476 | mfu: 46.12 | epoch: 1 | total time: 7.67m
step 00140 (17.13%) | loss: 1.142394 | lrm: 1.00 | dt: 3559.93ms | tok/sec: 147,274 | mfu: 46.05 | epoch: 1 | total time: 7.73m
step 00141 (17.26%) | loss: 1.134294 | lrm: 1.00 | dt: 3559.61ms | tok/sec: 147,287 | mfu: 46.06 | epoch: 1 | total time: 7.79m
step 00142 (17.38%) | loss: 1.148665 | lrm: 1.00 | dt: 3563.36ms | tok/sec: 147,132 | mfu: 46.01 | epoch: 1 | total time: 7.85m
step 00143 (17.49%) | loss: 1.135742 | lrm: 1.00 | dt: 3556.49ms | tok/sec: 147,417 | mfu: 46.10 | epoch: 1 | total time: 7.91m
step 00144 (17.61%) | loss: 1.128519 | lrm: 1.00 | dt: 3560.83ms | tok/sec: 147,237 | mfu: 46.04 | epoch: 1 | total time: 7.97m
step 00145 (17.73%) | loss: 1.132193 | lrm: 1.00 | dt: 3555.71ms | tok/sec: 147,449 | mfu: 46.11 | epoch: 1 | total time: 8.03m
step 00146 (17.86%) | loss: 1.120999 | lrm: 1.00 | dt: 3561.80ms | tok/sec: 147,197 | mfu: 46.03 | epoch: 1 | total time: 8.09m
step 00147 (17.98%) | loss: 1.130714 | lrm: 1.00 | dt: 3563.82ms | tok/sec: 147,114 | mfu: 46.00 | epoch: 1 | total time: 8.15m
step 00148 (18.10%) | loss: 1.132093 | lrm: 1.00 | dt: 3557.72ms | tok/sec: 147,366 | mfu: 46.08 | epoch: 1 | total time: 8.21m
step 00149 (18.23%) | loss: 1.109894 | lrm: 1.00 | dt: 3559.93ms | tok/sec: 147,274 | mfu: 46.05 | epoch: 1 | total time: 8.26m
